date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:59	443/443	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bb-6568c3fa-fc3031a5001dfa83;gz%22	https://themegenix.com/demo/skillgro/assets/img/instructor/instructor_shape01.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/instructor/instructor_shape01.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:26:59	519/519	---M-Z	200	added ('OK')	image/svg+xml	etag:%22207-6568c3fa-7d6c20933f747667;gz%22	https://themegenix.com/demo/skillgro/assets/img/instructor/instructor_shape02.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/instructor/instructor_shape02.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:00	28078/28078	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Dec%202023%2007:56:03%20GMT	https://themegenix.com/demo/skillgro/assets/img/instructor/instructor_two02.png	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/instructor/instructor_two02.png	(from https://themegenix.com/demo/skillgro/index.html)
13:27:01	58716/58716	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2007:56:04%20GMT	https://themegenix.com/demo/skillgro/assets/img/blog/blog_post01.jpg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/blog/blog_post01.jpg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:02	46452/46452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2007:56:05%20GMT	https://themegenix.com/demo/skillgro/assets/img/blog/blog_post02.jpg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/blog/blog_post02.jpg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:03	71728/71728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2007:56:06%20GMT	https://themegenix.com/demo/skillgro/assets/img/blog/blog_post03.jpg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/blog/blog_post03.jpg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:04	48459/48459	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2007:56:06%20GMT	https://themegenix.com/demo/skillgro/assets/img/blog/blog_post04.jpg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/blog/blog_post04.jpg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:04	19735/19735	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d17-6568c3f2-a3e8f081c758b8e6;gz%22	https://themegenix.com/demo/skillgro/assets/img/logo/secondary_logo.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/logo/secondary_logo.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:05	271/271	---M--	200	added ('OK')	image/svg+xml	etag:%2210f-6568c3ff-852bdcf4fbb237d9;;;%22	https://themegenix.com/demo/skillgro/assets/img/icons/facebook.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/facebook.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:05	1014/1014	---M-Z	200	added ('OK')	image/svg+xml	etag:%223f6-6568c400-94e0f90e0f02ccc5;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/twitter.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/twitter.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:06	1351/1351	---M-Z	200	added ('OK')	image/svg+xml	etag:%22547-6568c3ff-89f6a718580ad4fb;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/whatsapp.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/whatsapp.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:07	1155/1155	---M-Z	200	added ('OK')	image/svg+xml	etag:%22483-6568c3ff-e9c31cb99f271866;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/instagram.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/instagram.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:07	870/870	---M-Z	200	added ('OK')	image/svg+xml	etag:%22366-6568c400-118943e4387dc7da;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/youtube.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/youtube.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:08	13741/13741	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235ad-6568c3fb-8e72394d57fd55aa;gz%22	https://themegenix.com/demo/skillgro/assets/img/others/google-play.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/others/google-play.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:08	18402/18402	---M-Z	200	added ('OK')	image/svg+xml	etag:%2247e2-6568c3fa-f1de618480abab59;gz%22	https://themegenix.com/demo/skillgro/assets/img/others/apple-store.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/others/apple-store.svg	(from https://themegenix.com/demo/skillgro/index.html)
13:27:09	107749/107749	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a4e5-6568c3f2-af3d8aae00861961;gz%22	https://themegenix.com/demo/skillgro/assets/js/vendor/jquery-3.6.0.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/vendor/jquery-3.6.0.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:10	60540/60540	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ec7c-6568c3ef-c9c7bb53929d53a7;gz%22	https://themegenix.com/demo/skillgro/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/bootstrap.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:10	5600/5600	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215e0-6568c3ef-4ff140c3bd2da2d1;gz%22	https://themegenix.com/demo/skillgro/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/imagesloaded.pkgd.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:11	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efb-6568c3ef-5bd791968aa8d81f;gz%22	https://themegenix.com/demo/skillgro/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/jquery.magnific-popup.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:12	12147/12147	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f73-6568c3ef-7ebd6d9d4855f8cc;gz%22	https://themegenix.com/demo/skillgro/assets/js/jquery.odometer.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/jquery.odometer.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:12	4424/4424	---M-Z	200	added ('OK')	application/x-javascript	etag:%221148-6568c3ef-c45e2cb24c314311;gz%22	https://themegenix.com/demo/skillgro/assets/js/jquery.appear.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/jquery.appear.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:13	114236/114236	---M-Z	200	added ('OK')	application/x-javascript	etag:%221be3c-6568c3f0-48e3663e92c74998;gz%22	https://themegenix.com/demo/skillgro/assets/js/tween-max.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/tween-max.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:14	73171/73171	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211dd3-6568c3ef-4a6218a1d01abef5;gz%22	https://themegenix.com/demo/skillgro/assets/js/select2.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/select2.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:14	148078/148078	---M-Z	200	added ('OK')	application/x-javascript	etag:%222426e-6568c3ef-de72b6f98c31da22;gz%22	https://themegenix.com/demo/skillgro/assets/js/swiper-bundle.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/swiper-bundle.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:15	9029/9029	---M-Z	200	added ('OK')	application/x-javascript	etag:%222345-6568c3ef-98c8c79ee4acfac0;gz%22	https://themegenix.com/demo/skillgro/assets/js/jquery.marquee.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/jquery.marquee.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:16	160976/160976	---M-Z	200	added ('OK')	application/x-javascript	etag:%22274d0-6568c3f0-33cda50957089146;gz%22	https://themegenix.com/demo/skillgro/assets/js/tg-cursor.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/tg-cursor.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:16	12755/12755	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231d3-6568c3f0-ada9bc1c8a8a5dda;gz%22	https://themegenix.com/demo/skillgro/assets/js/vivus.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/vivus.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:17	1250/1250	---M-Z	200	added ('OK')	application/x-javascript	etag:%224e2-6568c3ef-d3c8f7e58e69e64b;gz%22	https://themegenix.com/demo/skillgro/assets/js/ajax-form.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/ajax-form.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:17	4608/4608	---M-Z	200	added ('OK')	application/x-javascript	etag:%221200-6568c3ef-7488a0357b5dc351;gz%22	https://themegenix.com/demo/skillgro/assets/js/svg-inject.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/svg-inject.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:18	4880/4880	---M-Z	200	added ('OK')	application/x-javascript	etag:%221310-6568c3ef-66061deac49e6af8;gz%22	https://themegenix.com/demo/skillgro/assets/js/jquery.circleType.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/jquery.circleType.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:18	924/924	---M-Z	200	added ('OK')	application/x-javascript	etag:%2239c-6568c3ef-326b48c65257c724;gz%22	https://themegenix.com/demo/skillgro/assets/js/jquery.lettering.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/jquery.lettering.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:19	8416/8416	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220e0-6568c3f0-a9f38c14620e40f7;gz%22	https://themegenix.com/demo/skillgro/assets/js/wow.min.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/wow.min.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:19	14690/14690	---M-Z	200	added ('OK')	application/x-javascript	etag:%223962-6568c3ef-87617ff57a8be4b4;gz%22	https://themegenix.com/demo/skillgro/assets/js/aos.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/aos.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:20	12246/12246	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fd6-6568c3ef-2737100ef7c4f4da;gz%22	https://themegenix.com/demo/skillgro/assets/js/main.js	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/js/main.js	(from https://themegenix.com/demo/skillgro/index.html)
13:27:21	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-6568c3f0-1f86d8bf1a9b96fd;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.eot	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:22	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-6568c3f0-1f86d8bf1a9b96fd;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-brands-400d41d.eot	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:23	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2212bc0-6568c3f0-d4b2d36bcbfcd1c0;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.woff2	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:23	89988/89988	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215f84-6568c3f0-482538d81cec55c7;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.woff	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:24	133988/133988	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b64-6568c3f0-283a1eab37613eab;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.ttf	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:25	751644/751644	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b781c-6568c3f0-a0506252ba5ca26a;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-brands-400.svg	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:25	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-6568c3f0-a596e43ffed5d463;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.eot	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:26	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-6568c3f0-a596e43ffed5d463;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-regular-400d41d.eot	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:26	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2233a8-6568c3f1-b948b025760be8c2;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.woff2	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:27	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223f94-6568c3f0-f3d58b5daf59664c;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.woff	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:28	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-6568c3f0-fd7c0c7af70048d4;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.ttf	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:28	145515/145515	---M-Z	200	added ('OK')	image/svg+xml	etag:%222386b-6568c3f0-888797f4638f93b3;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-regular-400.svg	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:29	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-6568c3f1-29ba76b690b1e2e;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.eot	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:30	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-6568c3f1-29ba76b690b1e2e;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-solid-900d41d.eot	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:31	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-6568c3f1-509a506e4ae8da35;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.woff2	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:32	101648/101648	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d10-6568c3f1-9183ca335306aee5;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.woff	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:32	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-6568c3f1-64c96f97801e9049;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.ttf	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:33	924025/924025	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e1979-6568c3f1-3c023b7a81c9f8cc;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/fa-solid-900.svg	(from https://themegenix.com/demo/skillgro/assets/css/fontawesome-all.min.css)
13:27:33	13544/13544	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2234e8-6568c3f2-3dc1f497296d7b1c;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow.ttf?b804fdf7efe64078cf35502d1d7c3cc7	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow533a.ttf	(from https://themegenix.com/demo/skillgro/assets/css/flaticon-skillgro.css)
13:27:34	8008/8008	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221f48-6568c3f1-157f5115cd057b4b;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow.woff?b804fdf7efe64078cf35502d1d7c3cc7	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow533a.woff	(from https://themegenix.com/demo/skillgro/assets/css/flaticon-skillgro.css)
13:27:34	6752/6752	---M--	200	added ('OK')	font/woff2	etag:%221a60-6568c3f2-ffb3c197ef911408;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow.woff2?b804fdf7efe64078cf35502d1d7c3cc7	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow533a.woff2	(from https://themegenix.com/demo/skillgro/assets/css/flaticon-skillgro.css)
13:27:35	13756/13756	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2235bc-6568c3f1-308653d7a9183868;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow.eot?b804fdf7efe64078cf35502d1d7c3cc7	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow533a.eot	(from https://themegenix.com/demo/skillgro/assets/css/flaticon-skillgro.css)
13:27:36	112262/112262	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b686-6568c3f1-e902a15ac9ed8a08;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow.svg?b804fdf7efe64078cf35502d1d7c3cc7	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flaticon_skill_grow533a.svg	(from https://themegenix.com/demo/skillgro/assets/css/flaticon-skillgro.css)
13:27:36	3348/3348	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d14-6568c3f5-9ad197825ece56b0;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_default.ttf?e3deef4d25a8a816ffcc2046eac5a266	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_defaultbada.ttf	(from https://themegenix.com/demo/skillgro/assets/css/default-icons.css)
13:27:37	1836/1836	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2272c-6568c3f5-b7d0abf34a8fb9c7;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_default.woff?e3deef4d25a8a816ffcc2046eac5a266	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_defaultbada.woff	(from https://themegenix.com/demo/skillgro/assets/css/default-icons.css)
13:27:37	1368/1368	---M--	200	added ('OK')	font/woff2	etag:%22558-6568c3f5-7d6766ef98926c5d;;;%22	https://themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_default.woff2?e3deef4d25a8a816ffcc2046eac5a266	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_defaultbada.woff2	(from https://themegenix.com/demo/skillgro/assets/css/default-icons.css)
13:27:38	8192/8192	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222000-6568c3f5-36d47676604b3e32;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_default.eot?e3deef4d25a8a816ffcc2046eac5a266	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_defaultbada.eot	(from https://themegenix.com/demo/skillgro/assets/css/default-icons.css)
13:27:39	13996/13996	---M-Z	200	added ('OK')	image/svg+xml	etag:%2236ac-6568c3f5-4f4484301053742;gz%22	https://themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_default.svg?e3deef4d25a8a816ffcc2046eac5a266	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/fonts/flat-icon/flaticon_tg_defaultbada.svg	(from https://themegenix.com/demo/skillgro/assets/css/default-icons.css)
13:27:39	55611/55611	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Dec%202023%2007:56:42%20GMT	https://themegenix.com/demo/skillgro/assets/img/icons/down_arrow.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/down_arrow.svg	(from https://themegenix.com/demo/skillgro/assets/css/main.css)
13:27:40	406/406	---M-Z	200	added ('OK')	image/svg+xml	etag:%22196-6568c3ff-c67e11994ef96272;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/play.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/play.svg	(from https://themegenix.com/demo/skillgro/assets/css/main.css)
13:27:40	2037/2037	---M-Z	200	added ('OK')	image/svg+xml	etag:%227f5-6568c3fe-b3bb586bd39039f8;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/cat_star.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/cat_star.svg	(from https://themegenix.com/demo/skillgro/assets/css/main.css)
13:27:41	55611/55611	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Dec%202023%2007:56:44%20GMT	https://themegenix.com/demo/skillgro/assets/img/bg/cta_bg.png	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/bg/cta_bg.png	(from https://themegenix.com/demo/skillgro/assets/css/main.css)
13:27:43	241977/241977	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Dec%202023%2007:56:46%20GMT	https://themegenix.com/demo/skillgro/assets/img/banner/banner_bg02.png	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/banner/banner_bg02.png	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:44	96841/96841	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Dec%202023%2007:56:47%20GMT	https://themegenix.com/demo/skillgro/assets/img/banner/h2_banner_img.png	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/banner/h2_banner_img.png	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:45	929/929	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a1-6568c3f4-2995fd63d87688db;gz%22	https://themegenix.com/demo/skillgro/assets/img/banner/h2_banner_shape01.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/banner/h2_banner_shape01.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:45	366/366	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216e-6568c3f4-fa85819bc6a9988a;gz%22	https://themegenix.com/demo/skillgro/assets/img/banner/h2_banner_shape02.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/banner/h2_banner_shape02.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:46	3092/3092	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c14-6568c3f3-c21393935c9b0a04;gz%22	https://themegenix.com/demo/skillgro/assets/img/banner/h2_banner_icon.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/banner/h2_banner_icon.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:46	2249/2249	---M-Z	200	added ('OK')	image/svg+xml	etag:%228c9-6568c3f4-3bff89992d2700d0;gz%22	https://themegenix.com/demo/skillgro/assets/img/banner/h2_banner_shape03.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/banner/h2_banner_shape03.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:47	1622/1622	---M-Z	200	added ('OK')	image/svg+xml	etag:%22656-6568c3ff-14a2af1a965dea25;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/h2_features_icon01.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/h2_features_icon01.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:48	3768/3768	---M-Z	200	added ('OK')	image/svg+xml	etag:%22eb8-6568c3fb-43e27a9f75279936;gz%22	https://themegenix.com/demo/skillgro/assets/img/others/features_item_shape.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/others/features_item_shape.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
13:27:48	928/928	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a0-6568c3ff-3b9691d6ccdbd055;gz%22	https://themegenix.com/demo/skillgro/assets/img/icons/h2_features_icon02.svg	C:/My%20Web%20Sites/edu3/themegenix.com/demo/skillgro/assets/img/icons/h2_features_icon02.svg	(from https://themegenix.com/demo/skillgro/index-2.html)
